Fighter_ID,First_Name,Nickname,Last_Name,Weight_Class,StatID,Wins,Losses,Draws,Title_Holder,Rank,P4P_Rank,Status,Link,Full_Name,Country,Age,Height,Weight,BMI,AvgFightTimeLong,AvgFightTimeShort,TakedownsLanded,TakedownDefense,TakedownAccuracy,SubmissionAttempts,SubmissionAverage,SigStrikesLanded,SigStrikesAccuracy,Knockdowns,SLpM,SApM,PlusMinus,SigStrikingDefense,TotStrikesLanded
511032,Sultan,,Aliev,Welterweight,2365.0,14,3,0,False,,,Active,http://www.ufc.com/fighter/sultan-aliev,Sultan Aliev,Russian Federation,34,72.0,170.0,23.053626543209877,,,,,,,,,,,,,,,
617302,Jordan,,Johnson,Light_Heavyweight,2856.0,10,0,0,False,,,Active,http://www.ufc.com/fighter/jordan-johnson,Jordan Johnson,United States,30,74.0,205.0,26.31756756756757,,,,,,,,,,,,,,,
511034,Ashlee,Rebel Girl,Evans-Smith,Women_Flyweight,2368.0,6,3,0,False,11,,Active,http://www.ufc.com/fighter/ashlee-evans-smith,Ashlee Evans-Smith,United States,31,68.0,125.0,19.00410899653979,,,,,,,,,,,,,,,
617323,Eric,Showtime,Shelton,Flyweight,2859.0,11,6,0,False,14,,Active,http://www.ufc.com/fighter/eric-shelton,Eric Shelton,United States,27,66.0,125.0,20.173324150596876,,,,,,,,,,,,,,,
650588,Alexander,The Great,Hernandez,Lightweight,3058.0,10,1,0,False,12,,Active,http://www.ufc.com/fighter/alexander-hernandez,Alexander Hernandez,United States,28,69.0,155.0,22.886998529720646,,,,,,,,,,,,,,,
511416,Jonathan,Jonny Bravo,Wilson,Middleweight,2367.0,7,3,0,False,,,Active,http://www.ufc.com/fighter/jonathan-wilson,Jonathan Wilson,United States,31,74.0,185.0,23.75,,,,,,,,,,,,,,,
582930,Cyril,Silverback,Asker,Heavyweight,2761.0,9,4,0,False,,,Active,http://www.ufc.com/fighter/cyril-asker,Cyril Asker,France,32,72.0,265.0,35.93653549382716,,3:24,,,,,,,,,,,,,
617324,Alexandre,The Cannibal,Pantoja,Flyweight,2858.0,19,3,0,False,7,,Active,http://www.ufc.com/fighter/alexandre-pantoja,Alexandre Pantoja,Brazil,28,65.0,125.0,20.798816568047336,,,,,,,,,,,,,,,
650723,Andrea,KGB,Lee,Women_Flyweight,3059.0,9,2,0,False,13,,Active,http://www.ufc.com/fighter/andrea-lee,Andrea Lee,United States,29,66.0,125.0,20.173324150596876,,,,,,,,,,,,,,,
309184,Santiago,Gente Boa,Ponzinibbio,Welterweight,2107.0,27,3,0,False,7,,Active,http://www.ufc.com/fighter/santiago-ponzinibbio,Santiago Ponzinibbio,Argentina,32,72.0,170.0,23.053626543209877,,,,,,,,,,,,,,,
1147,Chad,Money,Mendes,Featherweight,1484.0,18,4,0,False,5,,Active,http://www.ufc.com/fighter/chad-mendes,Chad Mendes,United States,33,66.0,145.0,23.401056014692376,,,,,,,,,,,,,,,
309185,Leonardo,,Santos,Lightweight,2078.0,16,4,1,False,,,Active,http://www.ufc.com/fighter/leonardo-santos,Leonardo Santos,Brazil,38,73.0,155.0,20.447551135297427,,,,,,,,,,,,,,,
309271,Antonio Braga,,Neto,Middleweight,2072.0,9,3,0,False,,,Active,http://www.ufc.com/fighter/antonio-braga-neto,Antonio Braga Neto,Brazil,31,75.0,185.0,23.120888888888892,,,,,,,,,,,,,,,
585029,Curtis,Razor,Blaydes,Heavyweight,2764.0,10,1,0,False,4,,Active,http://www.ufc.com/fighter/curtis-blaydes,Curtis Blaydes,United States,27,76.0,265.0,32.25328947368421,,,,,,,,,,,,,,,
660648,Khalid,The Warrior,Taha,Featherweight,3149.0,12,2,0,False,,,Active,http://www.ufc.com/fighter/khalid-taha,Khalid Taha,Germany,26,67.0,145.0,22.707730006683004,,,,,,,,,,,,,,,
135403,Iuri,Marajo,Alcantara,Bantamweight,1706.0,35,10,0,False,,,Active,http://www.ufc.com/fighter/iuri-alcantara,Iuri Alcantara,Brazil,38,69.0,135.0,19.93383742911153,,,,,63.00,,,,,,,,,,
498725,Alejandro,Turbo,Perez,Bantamweight,2354.0,22,6,1,False,12,,Active,http://www.ufc.com/fighter/alejandro-perez,Alejandro Perez,Mexico,29,66.0,135.0,21.787190082644628,,,,,,,,,,,,,,,
651330,Dmitry,,Sosnovskiy,Heavyweight,2850.0,10,0,0,False,,,Active,http://www.ufc.com/fighter/dmitry-sosnovskiy,Dmitry Sosnovskiy,Russian Federation,29,75.0,265.0,33.11911111111111,,,,,,,,,,,,,,,
639377,Alex,The Executioner,Reyes,Welterweight,3007.0,13,3,,False,,,Active,http://www.ufc.com/fighter/alex-reyes,Alex Reyes,United States,32,71.0,170.0,23.70759769886927,,,,,,,,,,,,,,,
498730,Henry,Bure,Briones,Bantamweight,2356.0,19,8,1,False,,,Active,http://www.ufc.com/fighter/henry-briones,Henry Briones,Mexico,38,67.0,135.0,21.14167966139452,,,,,,,,,,,,,,,
144963,Tony,El Cucuy,Ferguson,Lightweight,1815.0,26,3,0,False,1,13,Active,http://www.ufc.com/fighter/tony-ferguson,Tony Ferguson,United States,34,71.0,155.0,21.61575084308669,,,,,,,,,,,,,,,
512243,Cody,No Love,Garbrandt,Bantamweight,2369.0,11,2,0,False,1,,Active,http://www.ufc.com/fighter/cody-garbrandt,Cody Garbrandt,United States,27,67.0,135.0,21.14167966139452,,,,,,,,,,,,,,,
585889,Ion,The Hulk,Cutelaba,Light_Heavyweight,2765.0,14,3,0,False,,,Active,http://www.ufc.com/fighter/ion-cutelaba,Ion Cutelaba,Moldova,25,73.0,205.0,27.043535372490147,,,,,,,,,,,,,,,
1158,Darren,The Damage,Elkins,Featherweight,1486.0,25,6,0,False,15,,Active,http://www.ufc.com/fighter/darren-elkins,Darren Elkins,United States,34,70.0,145.0,20.803061224489795,,,,,,21,,,,,,,,,1739
651503,Nad,Smiler,Narimani,Lightweight,3060.0,11,2,0,False,,,Active,http://www.ufc.com/fighter/nad-narimani,Nad Narimani,England,31,68.0,155.0,23.565095155709344,,,,,,,,,,,,,,,
1160,Chan Sung,The Korean Zombie,Jung,Featherweight,1494.0,14,5,0,False,13,,Active,http://www.ufc.com/fighter/chan-sung-jung,Chan Sung Jung,South Korea,31,69.0,145.0,21.41041797941609,,,,,,,,,,,,,,,
498734,Gabriel,Moggly,Benitez,Featherweight,2360.0,21,7,0,False,,,Active,http://www.ufc.com/fighter/gabriel-benitez,Gabriel Benitez,Mexico,30,68.0,145.0,22.044766435986162,,,,,,,,,,,,,,73.20,
452997,Jessica,Evil,Eye,Women_Flyweight,2099.0,12,6,0,False,1,,Active,http://www.ufc.com/fighter/jessica-eye,Jessica Eye,United States,32,66.0,125.0,20.173324150596876,,,,,,,,,,,,,,,
498735,Yair,El Pantera,Rodriguez,Featherweight,2362.0,12,2,0,False,12,,Active,http://www.ufc.com/fighter/yair-rodriguez,Yair Rodriguez,Mexico,26,71.0,145.0,20.221186272564967,,,,,,,,,,,,,,,
293593,Neil,,Magny,Welterweight,2047.0,21,7,0,False,11,,Active,http://www.ufc.com/fighter/neil-magny,Neil Magny,United States,31,75.0,170.0,21.246222222222222,,,,,,,,,,,,,,,
568,Ben,Killa B,Saunders,Welterweight,502.0,22,11,2,False,,,Active,http://www.ufc.com/fighter/ben-saunders,Ben Saunders,United States,35,74.0,170.0,21.824324324324323,,,,,,,,,,,,,,,
513257,Marion,The Belizean Bruiser,Reneau,Women_Bantamweight,2376.0,9,4,1,False,6,,Active,http://www.ufc.com/fighter/marion-reneau,Marion Reneau,United States,41,66.0,135.0,21.787190082644628,,,,,,,,,,,,,,,
1165,Travis,Hapa,Browne,Heavyweight,1515.0,18,7,1,False,,,Active,http://www.ufc.com/fighter/travis-browne,Travis Browne,United States,36,79.0,265.0,29.850184265342094,,,,,,,,,,,,,,,
453391,Dustin,,Ortiz,Flyweight,1504.0,19,7,0,False,8,,Active,http://www.ufc.com/fighter/dustin-ortiz,Dustin Ortiz,United States,29,65.0,125.0,20.798816568047336,,,,,,,,,,,,,,,
618560,Gavin,The Newfoundland Terror,Tucker,Featherweight,2862.0,10,1,0,False,,,Active,http://www.ufc.com/fighter/gavin-tucker,Gavin Tucker,Canada,32,67.0,145.0,22.707730006683004,,,,,,,,,,,,,,,
498749,Marlon,Chito,Vera,Bantamweight,2359.0,11,5,1,False,,,Active,http://www.ufc.com/fighter/marlon-vera,Marlon Vera,Ecuador,26,68.0,135.0,20.524437716262977,,,,,,,,,,,,,,,
513470,Makwan,Mr. Finland,Amirkhani,Featherweight,2373.0,14,3,0,False,,,Active,http://www.ufc.com/fighter/makwan-amirkhani,Makwan Amirkhani,Finland,30,70.0,145.0,20.803061224489795,,,,,,,,,,,,1.60,,,
1167,Renan,The Baron,Barao,Bantamweight,1527.0,36,7,0,False,,,Active,http://www.ufc.com/fighter/renan-barao,Renan Barao,Brazil,31,66.0,135.0,21.787190082644628,,,,92.30,,,,,,,,,,,
472403,Douglas,D Silva,Silva de Andrade,Bantamweight,2183.0,25,2,0,False,14,,Active,http://www.ufc.com/fighter/douglas-silva-de-andrade,Douglas Silva de Andrade,Brazil,33,67.0,135.0,21.14167966139452,,,,,,,,,,,,,,,
498752,Guido,Ninja,Cannetti,Bantamweight,2357.0,8,3,0,False,,,Active,http://www.ufc.com/fighter/guido-cannetti,Guido Cannetti,Argentina,39,66.0,135.0,21.787190082644628,,,,,,,,,,,,,,,
586592,Darrell,The Saint,Horcher,Lightweight,2771.0,13,3,0,False,,,Active,http://www.ufc.com/fighter/darrell-horcher,Darrell Horcher,United States,31,70.0,155.0,22.237755102040815,,,,,,,,,,,,,,,
1168,Charles,Do Bronx,Oliveira,Lightweight,1531.0,24,8,0,False,,,Active,http://www.ufc.com/fighter/charles-oliveira,Charles Oliveira,Brazil,29,70.0,155.0,22.237755102040815,,,,,,28,2.84,,,,,,,,
463239,Drew,,Dober,Welterweight,1340.0,20,8,0,False,,,Active,http://www.ufc.com/fighter/drew-dober,Drew Dober,United States,30,68.0,170.0,25.84558823529412,,,,,,,,,,,,,,,
640139,Jodie,,Esquibel,Women_Strawweight,3008.0,6,4,0,False,,,Active,http://www.ufc.com/fighter/jodie-esquibel,Jodie Esquibel,United States,32,61.0,115.0,21.726686374630475,,,,,,,,,,,,,,,
453440,Davey,Dangerous,Grant,Bantamweight,2137.0,10,4,0,False,,,Active,http://www.ufc.com/fighter/david-grant,Davey Grant,England,33,68.0,135.0,20.524437716262977,,,,,,,,,,,,,,,
587062,Tatiana,,Suarez,Women_Strawweight,2791.0,8,0,0,False,3,,Active,http://www.ufc.com/fighter/tatiana-saurez,Tatiana Suarez,United States,28,65.0,115.0,19.13491124260355,,,,,,,,,,,,,,,
619015,Volkan,No Time,Oezdemir,Light_Heavyweight,2863.0,15,3,0,False,6,,Active,http://www.ufc.com/fighter/volkan-oezdemir,Volkan Oezdemir,Switzerland,29,74.0,205.0,26.31756756756757,,,,,,,,,,,,,,,
587577,Amanda,ABC,Cooper,Women_Strawweight,2792.0,4,5,0,False,,,Active,http://www.ufc.com/fighter/amanda-cooper,Amanda Cooper,United States,27,63.0,115.0,20.369110607205844,,,,,,,,,,,,,,,
587578,Andrew,El Dirte,Sanchez,Middleweight,2789.0,11,4,0,False,,,Active,http://www.ufc.com/fighter/andrew-sanchez,Andrew Sanchez,United States,30,73.0,185.0,24.405141677613063,,,,,,,,,,,,,,,
1174,David,,Branch,Middleweight,1540.0,22,5,0,False,11,,Active,http://www.ufc.com/fighter/dave-branch,David Branch,United States,37,73.0,185.0,24.405141677613063,,,,,,,,,,,,,,,
472511,Alberto,Soldier of God,Mina,Welterweight,2186.0,13,1,0,False,,,Active,http://www.ufc.com/fighter/alberto-mina,Alberto Mina,Brazil,36,72.0,170.0,23.053626543209877,,,,,,,,,,,,,,,
261,Robbie,Ruthless,Lawler,Welterweight,471.0,28,12,0,False,6,,Active,http://www.ufc.com/fighter/robbie-lawler,Robbie Lawler,United States,36,71.0,170.0,23.70759769886927,,,,,76.20,,,,,,,,,,
