Fighter_ID,First_Name,Nickname,Last_Name,Weight_Class,StatID,Wins,Losses,Draws,Title_Holder,Rank,P4P_Rank,Status,Link
530256,Vicente,The Silent Assassin,Luque,Welterweight,2588,14,6,1,False,,,Active,http://www.ufc.com/fighter/vicente-luque
575897,Luke,Cool Hand,Sanders,Bantamweight,1737,13,3,0,False,,,Active,http://www.ufc.com/fighter/luke-sanders
611147,Brian,Mantis,Camozzi,Welterweight,2842,7,5,0,False,,,Active,http://www.ufc.com/fighter/brian-camozzi
659711,Nick,Notorious,Newell,Lightweight,,14,1,0,False,,,Active,http://www.ufc.com/fighter/nick-newell
1102,Nik,The Carny,Lentz,Lightweight,1137,31,9,2,False,,,Active,http://www.ufc.com/fighter/nik-lentz
575996,Alex,The Spartan,Nicholson,Middleweight,2740,7,4,0,False,,,Active,http://www.ufc.com/fighter/alex-nicholson
659712,Alex,,Munoz,Lightweight,,4,0,0,False,,,Active,http://www.ufc.com/fighter/alex-munoz
1103,Ben,,Rothwell,Heavyweight,969,36,10,0,False,,,Active,http://www.ufc.com/fighter/ben-rothwell
242511,Jordan,Young Gun,Mein,Welterweight,1867,30,12,0,False,,,Active,http://www.ufc.com/fighter/jordan-mein
461726,.,,To Be Determined,Welterweight,,,,,False,,,Active,http://www.ufc.com/fighter/To-Be-Determined
469417,George,The Silencer,Sullivan,Welterweight,2174,17,7,0,False,,,Active,http://www.ufc.com/fighter/george-sullivan
575997,Randy,Rudeboy,Brown,Welterweight,2739,10,3,0,False,,,Active,http://www.ufc.com/fighter/randy-brown
611512,Irene,,Aldana,Women_Bantamweight,2843,9,4,0,False,10,,Active,http://www.ufc.com/fighter/irene-aldana
659713,Allan,Tigre,Zuniga,Lightweight,3124,13,2,0,False,,,Active,http://www.ufc.com/fighter/allan-zuniga
667258,Vinicius,,Castro,Light_Heavyweight,,9,1,0,False,,,Active,http://www.ufc.com/fighter/vinicius-castro
242513,Brian,,Melancon,Welterweight,1823,7,3,0,False,,,NotFighting,http://www.ufc.com/fighter/brian-melancon
480361,Tim,,Williams,Middleweight,2943,15,5,0,False,,,Active,http://www.ufc.com/fighter/tim-williams
530259,Kamaru,Nigerian Nightmare,Usman,Welterweight,2587,13,1,0,False,2,,Active,http://www.ufc.com/fighter/kamarudeen-usman
611963,Abdul Razak,,Alhassan,Welterweight,2634,10,1,0,False,,,Active,http://www.ufc.com/fighter/abdul-razak-alhassan
659714,John,The Machine,Gunther,Lightweight,3123,7,2,0,False,,,Active,http://www.ufc.com/fighter/john-gunther
667360,Suman,,Mokhtarian,Bantamweight,,8,0,0,False,,,Active,http://www.ufc.com/fighter/suman-mokhtarian
807,Clay,The Carpenter,Guida,Lightweight,459,34,15,0,False,,,Active,http://www.ufc.com/fighter/clay-guida
530260,Jason,Jah-Son,Jackson,Welterweight,2937,7,3,0,False,,,Active,http://www.ufc.com/fighter/jason-jackson
667366,Anderson,,dos Santos,Featherweight,,19,6,0,False,,,Active,http://www.ufc.com/fighter/anderson-dos-santos
499,Minotauro,,Nogueira,Heavyweight,272,34,10,1,False,,,NotFighting,http://www.ufc.com/fighter/minotauro-nogueira
307107,Zak,,Cummings,Welterweight,1422,21,6,0,False,,,Active,http://www.ufc.com/fighter/zak-cummings
500,Mark,,Bocek,Lightweight,452,12,5,0,False,,,NotFighting,http://www.ufc.com/fighter/mark-bocek
501,Anthony,Rumble,Johnson,Light_Heavyweight,516,22,6,0,False,,,NotFighting,http://www.ufc.com/fighter/anthony-johnson
242524,Yoel,Soldier of God,Romero,Middleweight,1866,13,3,0,False,1,,Active,http://www.ufc.com/fighter/yoel-romero
288999,Cat,Alpha,Zingano,Women_Bantamweight,2017,10,3,0,False,5,,Active,http://www.ufc.com/fighter/cat-zingano
612265,Gerald,GM3,Meerschaert,Middleweight,2844,28,9,0,False,,,Active,http://www.ufc.com/fighter/gerald-meerschaert
289000,Sara,,McMann,Women_Bantamweight,2022,11,5,0,False,8,,Active,http://www.ufc.com/fighter/sara-mcmann
1110,Roy,Big Country,Nelson,Heavyweight,1015,23,14,0,False,,,Active,http://www.ufc.com/fighter/roy-nelson
289022,Jon,The Super Saiyan,Tuck,Lightweight,2019,10,5,0,False,,,Active,http://www.ufc.com/fighter/jon-tuck
637453,Lauren,Princess Tiger,Mueller,Women_Flyweight,3003,6,0,0,False,,,Active,http://www.ufc.com/fighter/lauren-mueller
659750,Tyler,,Diamond,Featherweight,3129,9,2,0,False,,,Active,http://www.ufc.com/fighter/tyler-diamond
667635,Sumudaerji,,Sumudaerji,Bantamweight,,8,1,0,False,,,Active,http://www.ufc.com/fighter/sumudaerji
504,Manny,The Anvil,Gamburyan,Bantamweight,438,18,11,0,False,,,NotFighting,http://www.ufc.com/fighter/manny-gamburyan
242566,Ovince,,Saint Preux,Light_Heavyweight,1499,22,11,0,False,11,,Active,http://www.ufc.com/fighter/ovince-st-preux
659751,Bryce,Thug Nasty,Mitchell,Featherweight,3130,10,1,0,False,,,Active,http://www.ufc.com/fighter/bryce-mitchell
667650,Chris,,Gutierrez,Bantamweight,,12,3,1,False,,,Active,http://www.ufc.com/fighter/chris-gutierrez
814,Chael,,Sonnen,Light_Heavyweight,296,29,14,1,False,,,NotFighting,http://www.ufc.com/fighter/chael-sonnen
1112,Brendan,Big Brown,Schaub,Heavyweight,1161,11,5,0,False,,,NotFighting,http://www.ufc.com/fighter/brendan-schaub
497684,Joe,,Soto,Bantamweight,2309,18,7,0,False,,,Active,http://www.ufc.com/fighter/joe-soto
659752,Jay,MellowFellow,Cucciniello,Featherweight,3127,9,1,0,False,,,Active,http://www.ufc.com/fighter/jay-cucciniello
667921,Juan,,Espino,Heavyweight,3220,9,1,0,False,,,Active,http://www.ufc.com/fighter/Juan-Espino
506,Nate,,Diaz,Welterweight,538,20,11,0,False,10,,Active,http://www.ufc.com/fighter/nate-diaz
530951,Michelle,The Karate Hottie,Waterson,Women_Strawweight,1347,16,6,0,False,8,,Active,http://www.ufc.com/fighter/michelle-waterson
648191,Curtis,Curtious,Millender,Welterweight,2419,16,3,0,False,,,Active,http://www.ufc.com/fighter/curtis-millender
659753,Brad,Superman,Katona,Featherweight,3128,8,0,0,False,,,Active,http://www.ufc.com/fighter/brad-katona
667922,Justin,,Frazier,Heavyweight,3217,11,2,0,False,,,Active,http://www.ufc.com/fighter/justin-frazier
242571,Tarec,Sponge,Saffiedine,Welterweight,942,16,7,0,False,,,Active,http://www.ufc.com/fighter/tarec-saffiedine
613359,Matt,Danger,Schnell,Flyweight,2846,11,4,0,False,15,,Active,http://www.ufc.com/fighter/matt-schnell
659755,Michael,The Lone Wolf,Trizano,Lightweight,3125,9,0,0,False,,,Active,http://www.ufc.com/fighter/michael-trizano
667923,Pannie,Banzai,Kianzad,Women_Featherweight,3218,11,3,,False,,,Active,http://www.ufc.com/fighter/pannie-kianzad
576605,Augusto,Tanquinho,Mendes,Bantamweight,2748,6,2,0,False,,,Active,http://www.ufc.com/fighter/augusto-mendes
613436,Shane,Hurricane,Burgos,Featherweight,2847,11,1,0,False,,,Active,http://www.ufc.com/fighter/shane-burgos
637824,Carlos,,Felipe,Heavyweight,,8,0,0,False,,,Active,http://www.ufc.com/fighter/carlos-felipe
659760,Joe,Skeletor,Giannetti,Lightweight,3126,7,1,0,False,,,Active,http://www.ufc.com/fighter/joe-giannetti
667924,Macy,,Chiasson,Women_Featherweight,3221,3,0,,False,,,Active,http://www.ufc.com/fighter/macy-chiasson
480477,Ray,The Tazmexican Devil,Borg,Flyweight,2217,11,3,0,False,3,,Active,http://www.ufc.com/fighter/ray-borg
637828,Talita,,Bernardo,Women_Bantamweight,3005,6,3,0,False,15,,Active,http://www.ufc.com/fighter/talita-bernardo
667925,Maurice,The Crochet Boss,Greene,Heavyweight,3222,5,3,0,False,,,Active,http://www.ufc.com/fighter/maurice-greene
819,Spencer,The King,Fisher,Lightweight,269,25,9,0,False,,,NotFighting,http://www.ufc.com/fighter/spencer-fisher
497847,Shinsho,Animal,Anzai,Welterweight,2310,10,2,0,False,,,Active,http://www.ufc.com/fighter/shinsho-anzai
532822,Darren,The Gorilla,Till,Welterweight,2544,17,1,1,False,3,,Active,http://www.ufc.com/fighter/darren-till
648460,Cory,,Sandhagen,Bantamweight,3055,9,1,0,False,,,Active,http://www.ufc.com/fighter/cory-sandhagen
667926,Michel,El Panda,Batista,Heavyweight,3223,4,1,0,False,,,Active,http://www.ufc.com/fighter/michel-batista
820,Thiago,Pitbull,Alves,Welterweight,511,27,13,0,False,,,Active,http://www.ufc.com/fighter/thiago-alves
667927,Julija,,Stoliarenko,Women_Featherweight,3224,4,3,1,False,,,Active,http://www.ufc.com/fighter/julija-stoliarenko
512,Gray,,Maynard,Featherweight,374,14,8,1,False,,,Active,http://www.ufc.com/fighter/gray-maynard
1119,Alexander,The Mauler,Gustafsson,Light_Heavyweight,1139,18,4,0,False,2,,Active,http://www.ufc.com/fighter/alexander-gustafsson
205617,Johnny,,Eduardo,Bantamweight,1860,28,12,0,False,,,Active,http://www.ufc.com/fighter/johnny-eduardo
242759,Anthony,Lionheart,Smith,Light_Heavyweight,1843,31,13,0,False,3,,Active,http://www.ufc.com/fighter/anthony-smith
290029,Rustam,Tiger,Khabilov,Lightweight,2023,23,3,0,False,,,Active,http://www.ufc.com/fighter/rustam-khabilov
510517,Jake,The Prototype,Collier,Light_Heavyweight,2364,11,4,0,False,,,Active,http://www.ufc.com/fighter/jake-collier
576903,Kyle,Crash,Bochniak,Featherweight,2749,8,3,0,False,,,Active,http://www.ufc.com/fighter/kyle-bochniak
613870,Saparbeg,,Safarov,Light_Heavyweight,2849,8,2,0,False,,,Active,http://www.ufc.com/fighter/saparbeg-safarov
667928,Leah,Nidas,Letson,Women_Featherweight,3225,4,2,0,False,,,Active,http://www.ufc.com/fighter/leah-letson
205676,Stipe,,Miocic,Heavyweight,1852,18,3,0,False,1,9,Active,http://www.ufc.com/fighter/stipe-miocic
637988,Rob,Razor,Wilkinson,Middleweight,3004,11,2,0,False,,,Active,http://www.ufc.com/fighter/rob-wilkinson
667929,Alex,Hitman,Gorgees,Lightweight,3226,6,0,0,False,,,Active,http://www.ufc.com/fighter/alex-gorgees
205677,Felipe,Sertanejo,Arantes,Bantamweight,1858,18,9,1,False,,,Active,http://www.ufc.com/fighter/felipe-arantes
577025,Mike,The Truth,Jackson,Welterweight,2751,1,1,0,False,,,Active,http://www.ufc.com/fighter/mike-jackson
667930,Damir,,Ismagulov,Lightweight,,16,2,0,False,,,Active,http://www.ufc.com/fighter/damir-ismagulov
577026,Mickey,,Gall,Welterweight,2750,5,1,0,False,,,Active,http://www.ufc.com/fighter/mickey-gall
668029,Jesse,,Ronson,Lightweight,,20,8,0,False,,,Active,http://www.ufc.com/fighter/jesse-ronson
648670,Hakeem,Mean,Dawodu,Featherweight,3056,8,0,1,False,,,Active,http://www.ufc.com/fighter/hakeem-dawodu
660478,Roosevelt,The Predator,Roberts,Lightweight,,6,0,0,False,,,Active,http://www.ufc.com/fighter/roosevelt-roberts
668212,Ben,,Askren,Welterweight,,18,0,0,False,,,Active,http://www.ufc.com/fighter/ben-askren
614475,Niko,The Hybrid,Price,Welterweight,2851,12,2,0,False,,,Active,http://www.ufc.com/fighter/niko-price
660479,Garrett,Glory to God,Gross,Lightweight,,11,7,0,False,,,Active,http://www.ufc.com/fighter/garrett-gross
668305,Kyle,,Nelson,Lightweight,,12,1,0,False,,,Active,http://www.ufc.com/fighter/kyle-nelson
578548,Bojan,,Mihajlovic,Heavyweight,2752,10,5,0,False,,,Active,http://www.ufc.com/fighter/bojan-mihajlovic
660480,Mitchell,The Sniper,Sipe,Heavyweight,,4,1,0,False,,,Active,http://www.ufc.com/fighter/mitchell-sipe
668654,Kron,,Gracie,Featherweight,,4,0,0,False,,,Active,http://www.ufc.com/fighter/Kron-Gracie
829,Mirko,,Cro Cop,Heavyweight,219,31,11,2,False,,,NotFighting,http://www.ufc.com/fighter/mirko-cro-cop
242826,Gian,,Villante,Light_Heavyweight,1742,17,10,0,False,,,Active,http://www.ufc.com/fighter/gian-villante
660482,Ian,The Hurricane,Heinisch,Middleweight,,11,1,0,False,,,Active,http://www.ufc.com/fighter/ian-heinisch
524,Mauricio,Shogun,Rua,Light_Heavyweight,457,25,11,0,False,13,,Active,http://www.ufc.com/fighter/mauricio-rua
206616,Jimy,The Kid,Hettes,Featherweight,1859,11,3,0,False,,,Active,http://www.ufc.com/fighter/jim-hettes
579875,Damir,,Hadzovic,Lightweight,2758,12,4,0,False,,,Active,http://www.ufc.com/fighter/damir-hadzovic
660483,Justin,The Fort,Sumter,Middleweight,,6,2,0,False,,,Active,http://www.ufc.com/fighter/justin-sumter
579876,Bojan,Serbian Steel,Velickovic,Welterweight,2754,15,6,1,False,,,Active,http://www.ufc.com/fighter/bojan-velickovic
660484,Maurice,,Mitchell,Featherweight,,11,2,0,False,,,Active,http://www.ufc.com/fighter/maurice-mitchell
498037,Scott,Hot Sauce,Holtzman,Lightweight,2558,12,2,0,False,,,Active,http://www.ufc.com/fighter/scott-holtzman
579877,Marcin,Tybur,Tybura,Heavyweight,2753,17,4,0,False,10,,Active,http://www.ufc.com/fighter/marcin-tybura
615245,Aiemann,,Zahabi,Bantamweight,2852,7,1,0,False,,,Active,http://www.ufc.com/fighter/aiemann-zahabi
649370,Manny,The Bermudez Triangle,Bermudez,Bantamweight,3057,13,0,0,False,,,Active,http://www.ufc.com/fighter/manny-bermudez
833,Frankie,The Answer,Edgar,Featherweight,451,23,6,1,False,3,,Active,http://www.ufc.com/fighter/frankie-edgar
290166,Bradley,Bear,Scott,Welterweight,2030,12,6,0,False,,,Active,http://www.ufc.com/fighter/brad-scott
579878,Alessio,Manzo,Di Chirico,Middleweight,2755,12,2,0,False,,,Active,http://www.ufc.com/fighter/alessio-di-chirico
660486,Juan,The Kraken,Adams,Heavyweight,,4,0,0,False,,,Active,http://www.ufc.com/fighter/juan-adams
1131,Antonio Rogerio,,Nogueira,Light_Heavyweight,797,23,8,0,False,,,Active,http://www.ufc.com/fighter/antonio-rogerio-nogueira
242979,Tim,,Elliott,Flyweight,1970,16,8,1,False,10,,Active,http://www.ufc.com/fighter/Tim-Elliott
450465,Thiago,de Lima Marreta,Santos,Middleweight,2087,19,6,0,False,15,,Active,http://www.ufc.com/fighter/thiago-santos
660487,Shawn,,Teed,Heavyweight,,5,2,0,False,,,Active,http://www.ufc.com/fighter/shawn-teed
615940,John,The Welsh Wrecking Machine,Phillips,Middleweight,2853,21,6,0,False,,,Active,http://www.ufc.com/fighter/john-phillips
837,Fabricio,Vai Cavalo,Werdum,Heavyweight,308,23,7,1,False,,,Active,http://www.ufc.com/fighter/fabricio-werdum
1134,Brad,One Punch,Pickett,Bantamweight,1170,26,14,0,False,,,NotFighting,http://www.ufc.com/fighter/brad-pickett
539,Donald,Cowboy,Cerrone,Welterweight,1076,34,11,0,False,13,,Active,http://www.ufc.com/fighter/donald-cerrone
471161,Aljamain,Funk Master,Sterling,Bantamweight,2177,15,3,0,False,7,,Active,http://www.ufc.com/fighter/aljamain-sterling
616449,Drakkar,,Klose,Lightweight,2854,9,1,1,False,,,Active,http://www.ufc.com/fighter/drakkar-klose
580570,Thibault,GT,Gouti,Lightweight,2756,12,5,0,False,,,Active,http://www.ufc.com/fighter/thibault-gouti
545,Hector,Showeather,Lombard,Middleweight,768,34,10,1,False,,,Active,http://www.ufc.com/fighter/hector-lombard
546,Demian,,Maia,Welterweight,326,25,9,0,False,8,,Active,http://www.ufc.com/fighter/demian-maia
617300,Ricardo,,Ramos,Bantamweight,2857,12,1,0,False,,,Active,http://www.ufc.com/fighter/ricardo-ramos
845,Shane,,Carwin,Heavyweight,232,12,2,0,False,,,NotFighting,http://www.ufc.com/fighter/shane-carwin
127777,Costas,,Philippou,Middleweight,1781,13,5,0,False,,,NotFighting,http://www.ufc.com/fighter/constantinos-philippou
511032,Sultan,,Aliev,Welterweight,2365,14,3,0,False,,,Active,http://www.ufc.com/fighter/sultan-aliev
617302,Jordan,,Johnson,Light_Heavyweight,2856,10,0,0,False,,,Active,http://www.ufc.com/fighter/jordan-johnson
548,Brock,,Lesnar,Heavyweight,305,6,3,0,False,,,NotFighting,http://www.ufc.com/fighter/brock-lesnar
511034,Ashlee,Rebel Girl,Evans-Smith,Women_Flyweight,2368,6,3,0,False,11,,Active,http://www.ufc.com/fighter/ashlee-evans-smith
617323,Eric,Showtime,Shelton,Flyweight,2859,11,6,0,False,14,,Active,http://www.ufc.com/fighter/eric-shelton
650588,Alexander,The Great,Hernandez,Lightweight,3058,10,1,0,False,12,,Active,http://www.ufc.com/fighter/alexander-hernandez
511416,Jonathan,Jonny Bravo,Wilson,Middleweight,2367,7,3,0,False,,,Active,http://www.ufc.com/fighter/jonathan-wilson
582930,Cyril,Silverback,Asker,Heavyweight,2761,9,4,0,False,,,Active,http://www.ufc.com/fighter/cyril-asker
617324,Alexandre,The Cannibal,Pantoja,Flyweight,2858,19,3,0,False,7,,Active,http://www.ufc.com/fighter/alexandre-pantoja
650723,Andrea,KGB,Lee,Women_Flyweight,3059,9,2,0,False,13,,Active,http://www.ufc.com/fighter/andrea-lee
849,Mike,Quicksand,Pyle,Welterweight,870,27,14,1,False,,,Active,http://www.ufc.com/fighter/mike-pyle
1145,Takanori,The Fireball Kid,Gomi,Lightweight,721,35,14,0,False,,,Active,http://www.ufc.com/fighter/takanori-gomi
1146,James,,Te Huna,Middleweight,1476,18,9,0,False,,,NotFighting,http://www.ufc.com/fighter/james-te-huna
130419,Johny,Bigg Rigg,Hendricks,Middleweight,947,18,8,0,False,,,Active,http://www.ufc.com/fighter/johny-hendricks
309184,Santiago,Gente Boa,Ponzinibbio,Welterweight,2107,27,3,0,False,7,,Active,http://www.ufc.com/fighter/santiago-ponzinibbio
584034,Damien,Beatdown,Brown,Lightweight,2762,17,12,0,False,,,Active,http://www.ufc.com/fighter/damien-brown
1147,Chad,Money,Mendes,Featherweight,1484,18,4,0,False,5,,Active,http://www.ufc.com/fighter/chad-mendes
309185,Leonardo,,Santos,Lightweight,2078,16,4,1,False,,,Active,http://www.ufc.com/fighter/leonardo-santos
584451,Adam,The Prototype,Milstead,Light_Heavyweight,2763,8,2,0,False,,,Active,http://www.ufc.com/fighter/adam-milstead
309271,Antonio Braga,,Neto,Middleweight,2072,9,3,0,False,,,Active,http://www.ufc.com/fighter/antonio-braga-neto
498601,Eddie,The Underground King,Alvarez,Lightweight,890,29,6,0,False,,,Active,http://www.ufc.com/fighter/eddie-alvarez
585029,Curtis,Razor,Blaydes,Heavyweight,2764,10,1,0,False,4,,Active,http://www.ufc.com/fighter/curtis-blaydes
660648,Khalid,The Warrior,Taha,Featherweight,3149,12,2,0,False,,,Active,http://www.ufc.com/fighter/khalid-taha
135403,Iuri,Marajo,Alcantara,Bantamweight,1706,35,10,0,False,,,Active,http://www.ufc.com/fighter/iuri-alcantara
498725,Alejandro,Turbo,Perez,Bantamweight,2354,22,6,1,False,12,,Active,http://www.ufc.com/fighter/alejandro-perez
651330,Dmitry,,Sosnovskiy,Heavyweight,2850,10,0,0,False,,,Active,http://www.ufc.com/fighter/dmitry-sosnovskiy
462402,...,,To be determined,,,,,,False,,,Active,http://www.ufc.com/fighter/To-Be-Determined-Female
585590,Henrique,Frankenstein,da Silva,Light_Heavyweight,2768,12,4,0,False,,,Active,http://www.ufc.com/fighter/luiz-henrique-da-silva
639377,Alex,The Executioner,Reyes,Welterweight,3007,13,3,,False,,,Active,http://www.ufc.com/fighter/alex-reyes
498730,Henry,Bure,Briones,Bantamweight,2356,19,8,1,False,,,Active,http://www.ufc.com/fighter/henry-briones
585888,Anna,Panda,Elmose,Women_Strawweight,2769,3,2,0,False,,,NotFighting,http://www.ufc.com/fighter/anna-elmose
144963,Tony,El Cucuy,Ferguson,Lightweight,1815,26,3,0,False,1,13,Active,http://www.ufc.com/fighter/tony-ferguson
498731,Marco,Psycho,Beltran,Flyweight,2358,8,7,0,False,,,Active,http://www.ufc.com/fighter/marco-beltran
512243,Cody,No Love,Garbrandt,Bantamweight,2369,11,2,0,False,1,,Active,http://www.ufc.com/fighter/cody-garbrandt
585889,Ion,The Hulk,Cutelaba,Light_Heavyweight,2765,14,3,0,False,,,Active,http://www.ufc.com/fighter/ion-cutelaba
1158,Darren,The Damage,Elkins,Featherweight,1486,25,6,0,False,15,,Active,http://www.ufc.com/fighter/darren-elkins
586048,Alberto,,Uda,Middleweight,2766,9,2,0,False,,,Active,http://www.ufc.com/fighter/alberto-uda
498733,Jose,Teco,Quinonez,Bantamweight,2355,8,2,0,False,,,Active,http://www.ufc.com/fighter/jose-quinonez
651503,Nad,Smiler,Narimani,Lightweight,3060,11,2,0,False,,,Active,http://www.ufc.com/fighter/nad-narimani
1160,Chan Sung,The Korean Zombie,Jung,Featherweight,1494,14,5,0,False,13,,Active,http://www.ufc.com/fighter/chan-sung-jung
498734,Gabriel,Moggly,Benitez,Featherweight,2360,21,7,0,False,,,Active,http://www.ufc.com/fighter/gabriel-benitez
247,Yves,,Edwards,Lightweight,283,42,22,1,False,,,NotFighting,http://www.ufc.com/fighter/yves-edwards
1161,Demetrious,Mighty Mouse,Johnson,Flyweight,1495,27,3,1,False,,,Active,http://www.ufc.com/fighter/demetrious-johnson
452997,Jessica,Evil,Eye,Women_Flyweight,2099,12,6,0,False,1,,Active,http://www.ufc.com/fighter/jessica-eye
498735,Yair,El Pantera,Rodriguez,Featherweight,2362,12,2,0,False,12,,Active,http://www.ufc.com/fighter/yair-rodriguez
586298,Dmitrii,The Lifeguard,Smoliakov,Heavyweight,2767,8,2,0,False,,,Active,http://www.ufc.com/fighter/dmitry-smolyakov
1162,Cyrille,The Snake,Diabate,Light_Heavyweight,699,20,10,3,False,,,NotFighting,http://www.ufc.com/fighter/cyrille-diabate
293593,Neil,,Magny,Welterweight,2047,21,7,0,False,11,,Active,http://www.ufc.com/fighter/neil-magny
568,Ben,Killa B,Saunders,Welterweight,502,22,11,2,False,,,Active,http://www.ufc.com/fighter/ben-saunders
1163,Claude,The Prince,Patrick,Welterweight,1508,14,2,0,False,,,NotFighting,http://www.ufc.com/fighter/claude-patrick
513257,Marion,The Belizean Bruiser,Reneau,Women_Bantamweight,2376,9,4,1,False,6,,Active,http://www.ufc.com/fighter/marion-reneau
453365,Justin,,Scoggins,Flyweight,2126,11,5,0,False,,,Active,http://www.ufc.com/fighter/justin-scoggins
618557,Marcel,Maozinha,Fortuna,Light_Heavyweight,2861,9,3,0,False,,,Active,http://www.ufc.com/fighter/marcel-fortuna
251,Frank,,Mir,Heavyweight,377,18,11,0,False,,,Active,http://www.ufc.com/fighter/frank-mir
1165,Travis,Hapa,Browne,Heavyweight,1515,18,7,1,False,,,Active,http://www.ufc.com/fighter/travis-browne
148105,Erick,The Tiger,Silva,Welterweight,1820,19,9,0,False,,,Active,http://www.ufc.com/fighter/erick-silva
453391,Dustin,,Ortiz,Flyweight,1504,19,7,0,False,8,,Active,http://www.ufc.com/fighter/dustin-ortiz
618560,Gavin,The Newfoundland Terror,Tucker,Featherweight,2862,10,1,0,False,,,Active,http://www.ufc.com/fighter/gavin-tucker
498749,Marlon,Chito,Vera,Bantamweight,2359,11,5,1,False,,,Active,http://www.ufc.com/fighter/marlon-vera
513470,Makwan,Mr. Finland,Amirkhani,Featherweight,2373,14,3,0,False,,,Active,http://www.ufc.com/fighter/makwan-amirkhani
1167,Renan,The Baron,Barao,Bantamweight,1527,36,7,0,False,,,Active,http://www.ufc.com/fighter/renan-barao
472403,Douglas,D Silva,Silva de Andrade,Bantamweight,2183,25,2,0,False,14,,Active,http://www.ufc.com/fighter/douglas-silva-de-andrade
498752,Guido,Ninja,Cannetti,Bantamweight,2357,8,3,0,False,,,Active,http://www.ufc.com/fighter/guido-cannetti
586592,Darrell,The Saint,Horcher,Lightweight,2771,13,3,0,False,,,Active,http://www.ufc.com/fighter/darrell-horcher
1168,Charles,Do Bronx,Oliveira,Lightweight,1531,24,8,0,False,,,Active,http://www.ufc.com/fighter/charles-oliveira
463239,Drew,,Dober,Welterweight,1340,20,8,0,False,,,Active,http://www.ufc.com/fighter/drew-dober
618953,Jeremy,Grizzly,Kimball,Light_Heavyweight,2860,15,8,0,False,,,Active,http://www.ufc.com/fighter/jeremy-kimball
640139,Jodie,,Esquibel,Women_Strawweight,3008,6,4,0,False,,,Active,http://www.ufc.com/fighter/jodie-esquibel
640288,Wu,Mulan,Yanan,Women_Bantamweight,3009,9,2,0,False,,,Active,http://www.ufc.com/fighter/Yanan-Wu
453440,Davey,Dangerous,Grant,Bantamweight,2137,10,4,0,False,,,Active,http://www.ufc.com/fighter/david-grant
587062,Tatiana,,Suarez,Women_Strawweight,2791,8,0,0,False,3,,Active,http://www.ufc.com/fighter/tatiana-saurez
619015,Volkan,No Time,Oezdemir,Light_Heavyweight,2863,15,3,0,False,6,,Active,http://www.ufc.com/fighter/volkan-oezdemir
640289,Yan,Nine,Xiaonan ,Women_Strawweight,3010,8,1,0,False,,,Active,http://www.ufc.com/fighter/xiaonan-yan
498761,Diego,Pitbull,Rivas,Bantamweight,2335,7,2,0,False,,,Active,http://www.ufc.com/fighter/diego-rivas
587577,Amanda,ABC,Cooper,Women_Strawweight,2792,4,5,0,False,,,Active,http://www.ufc.com/fighter/amanda-cooper
587578,Andrew,El Dirte,Sanchez,Middleweight,2789,11,4,0,False,,,Active,http://www.ufc.com/fighter/andrew-sanchez
619388,Jarred,The Monkey God,Brooks,Flyweight,2864,14,2,0,False,,,Active,http://www.ufc.com/fighter/jarred-brooks
260,Aaron,,Riley,Lightweight,431,29,14,1,False,,,NotFighting,http://www.ufc.com/fighter/aaron-riley
1174,David,,Branch,Middleweight,1540,22,5,0,False,11,,Active,http://www.ufc.com/fighter/dave-branch
472511,Alberto,Soldier of God,Mina,Welterweight,2186,13,1,0,False,,,Active,http://www.ufc.com/fighter/alberto-mina
587580,Eric,Zebrinha,Spicely,Middleweight,2782,10,5,0,False,,,Active,http://www.ufc.com/fighter/eric-spicely
261,Robbie,Ruthless,Lawler,Welterweight,471,28,12,0,False,6,,Active,http://www.ufc.com/fighter/robbie-lawler
453456,Chris ,Holds It Down,Holdsworth,Bantamweight,2136,7,0,0,False,,,Active,http://www.ufc.com/fighter/chris-holdsworth
619989,Michel,Capo,Quinones,Lightweight,2865,8,3,0,False,,,Active,http://www.ufc.com/fighter/michael-quinones
